id,chemical_name,cas_id,cas_number,created_at,updated_at,date_removed
12602,Titanium dioxide,656,13463-67-7,2009-12-09,2009-12-09,
12603,Titanium dioxide,656,13463-67-7,2009-12-09,2009-12-09,
12604,Titanium dioxide,656,13463-67-7,2009-12-09,2009-12-09,
12607,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13363,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12605,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12606,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12613,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13370,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13364,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12624,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13365,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12641,Cocamide diethanolamine,162,68603-42-9,2009-12-10,2009-12-10,
12635,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13366,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
13367,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12643,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13368,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12644,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13369,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12645,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13371,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12647,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12646,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13373,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12648,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13374,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12649,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12650,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13375,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12651,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12652,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13376,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12655,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12653,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12654,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13377,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12656,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13378,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12657,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12658,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13380,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12659,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12661,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12660,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12662,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-15,2009-12-14
13381,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12663,Titanium dioxide,656,13463-67-7,2009-12-10,2013-02-15,
12664,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12665,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12666,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12667,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12668,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12669,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12670,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12671,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12941,Cocamide diethanolamine,162,68603-42-9,2009-12-11,2015-08-13,
12672,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12673,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12674,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12675,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12676,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12677,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12678,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12679,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12680,Titanium dioxide,656,13463-67-7,2009-12-10,2013-02-14,
12682,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12681,Titanium dioxide,656,13463-67-7,2009-12-10,2013-02-14,
12683,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12684,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12685,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12686,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12688,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12690,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12692,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12693,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12695,Titanium dioxide,656,13463-67-7,2009-12-10,2013-02-14,2013-02-14
29696,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
29697,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
29698,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
29699,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
29700,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
29701,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
29702,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
12696,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12697,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12698,Titanium dioxide,656,13463-67-7,2009-12-10,2013-02-14,
12701,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12702,Titanium dioxide,656,13463-67-7,2009-12-10,2013-02-14,
12703,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12704,Titanium dioxide,656,13463-67-7,2009-12-10,2013-02-14,2013-02-14
29708,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
29709,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
12705,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12709,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12710,Titanium dioxide,656,13463-67-7,2009-12-10,2013-02-15,
12711,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12713,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12712,Titanium dioxide,656,13463-67-7,2009-12-10,2013-02-14,2013-02-14
29703,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
29704,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
29705,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
12714,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12715,Titanium dioxide,656,13463-67-7,2009-12-10,2013-02-14,2013-02-14
29706,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
29707,Titanium dioxide,656,13463-67-7,2013-02-14,2013-02-14,
12716,Titanium dioxide,656,13463-67-7,2009-12-10,2013-02-14,
12717,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12718,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12725,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12731,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12726,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12732,Titanium dioxide,656,13463-67-7,2009-12-10,2013-02-14,
12738,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12733,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12742,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12764,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12765,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12774,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12775,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12776,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12777,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12778,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12779,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12780,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12781,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12782,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12783,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12784,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12785,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12792,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12793,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12794,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12795,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12798,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12796,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12797,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12799,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12801,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12800,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12802,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12803,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12804,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12805,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12806,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12807,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12808,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12809,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12810,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12811,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12812,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12813,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12814,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12815,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12816,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12817,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12818,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12819,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12820,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12821,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12822,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12823,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12824,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12825,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
12826,Titanium dioxide,656,13463-67-7,2009-12-10,2009-12-10,
13382,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12827,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12828,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12829,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-15,2009-12-14
13383,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12830,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-15,2009-12-14
13385,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12831,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-15,2009-12-14
13389,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12832,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-15,2009-12-14
13391,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12833,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-15,2009-12-14
13392,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12834,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-15,2009-12-14
13393,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12835,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-15,2009-12-14
13395,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12836,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-15,2009-12-14
13396,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12838,N-Methylpyrrolidone,451,872-50-4,2009-12-11,2009-12-15,2009-12-14
12839,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13398,N-Methylpyrrolidone,451,872-50-4,2009-12-15,2009-12-15,2009-04-30
12840,N-Methylpyrrolidone,451,872-50-4,2009-12-11,2009-12-15,2009-12-14
12841,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13399,N-Methylpyrrolidone,451,872-50-4,2009-12-15,2009-12-15,2009-04-30
12842,N-Methylpyrrolidone,451,872-50-4,2009-12-11,2009-12-15,2009-12-14
12843,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-14,2009-12-14
13179,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13400,N-Methylpyrrolidone,451,872-50-4,2009-12-15,2009-12-15,2009-04-30
12844,N-Methylpyrrolidone,451,872-50-4,2009-12-11,2009-12-15,2009-12-14
12845,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-15,2009-12-14
13403,N-Methylpyrrolidone,451,872-50-4,2009-12-15,2009-12-15,2009-04-30
13404,Titanium dioxide,656,13463-67-7,2009-12-15,2009-12-15,
12846,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12847,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12848,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12855,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12856,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12857,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12858,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12876,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12899,Ethylene glycol,305,107-21-1,2009-12-11,2009-12-11,
12898,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12908,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12909,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12910,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12938,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12939,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
14161,Titanium dioxide,656,13463-67-7,2009-12-21,2009-12-21,
14162,Titanium dioxide,656,13463-67-7,2009-12-21,2009-12-21,2009-12-21
12940,Butylated hydroxyanisole,92,25013-16-5,2009-12-11,2014-12-05,
22117,Titanium dioxide,656,13463-67-7,2010-06-30,2014-08-05,
12942,Cocamide diethanolamine,162,68603-42-9,2009-12-11,2015-08-13,
12943,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12944,Butylated hydroxyanisole,92,25013-16-5,2009-12-11,2014-12-05,
22116,Titanium dioxide,656,13463-67-7,2010-06-30,2014-08-11,
12945,Butylated hydroxyanisole,92,25013-16-5,2009-12-11,2014-12-05,
22103,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
22104,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
37733,Titanium dioxide,656,13463-67-7,2014-12-22,2014-12-22,
22105,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
22106,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
22107,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
22108,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
22109,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
22110,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
22111,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
22112,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
22113,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
22114,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
22115,Titanium dioxide,656,13463-67-7,2010-06-30,2010-06-30,
12946,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
22095,Titanium dioxide,656,13463-67-7,2010-06-30,2014-08-11,
12947,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12948,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12949,Butylated hydroxyanisole,92,25013-16-5,2009-12-11,2015-07-22,
37764,Titanium dioxide,656,13463-67-7,2014-12-22,2014-12-22,
12950,Butylated hydroxyanisole,92,25013-16-5,2009-12-11,2014-12-05,
22088,Titanium dioxide,656,13463-67-7,2010-06-30,2014-08-11,
12951,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12952,Butylated hydroxyanisole,92,25013-16-5,2009-12-11,2014-12-05,
22040,Titanium dioxide,656,13463-67-7,2010-06-30,2014-08-05,
12953,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12954,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12955,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12956,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12957,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12958,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12959,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12960,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12961,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12962,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12987,Toluene,658,108-88-3,2009-12-11,2016-08-08,
12963,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12965,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12964,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12967,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12966,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12968,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12969,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12970,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12971,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12973,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12972,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12974,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12975,Titanium dioxide,656,13463-67-7,2009-12-11,2019-07-24,
12976,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12978,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12977,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12979,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12980,Titanium dioxide,656,13463-67-7,2009-12-11,2010-06-09,
12981,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12982,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12983,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12984,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12985,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12986,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12988,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12989,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12990,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13140,Toluene,658,108-88-3,2009-12-14,2016-08-08,
12991,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12992,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12993,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12994,Titanium dioxide,656,13463-67-7,2009-12-11,2019-07-31,
12995,Titanium dioxide,656,13463-67-7,2009-12-11,2019-07-10,
12996,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12997,Titanium dioxide,656,13463-67-7,2009-12-11,2012-10-05,
12998,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
12999,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
30419,Titanium dioxide,656,13463-67-7,2013-06-07,2013-06-07,
13000,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13005,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13001,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13002,Titanium dioxide,656,13463-67-7,2009-12-11,2012-10-05,
13003,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13007,Titanium dioxide,656,13463-67-7,2009-12-11,2012-10-05,
13008,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13009,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13010,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13011,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13012,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13013,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13014,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13015,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13016,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13017,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13018,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13019,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13020,Titanium dioxide,656,13463-67-7,2009-12-11,2009-12-11,
13021,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-13,
13022,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-13,
13023,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-13,
13024,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-13,
13025,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-13,
13026,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13180,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13027,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13182,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13028,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13181,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13029,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13183,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13030,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13184,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13031,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13186,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13032,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13187,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13033,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13189,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13034,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13192,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13035,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13193,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13036,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13195,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13037,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13196,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13038,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13197,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13039,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13199,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13040,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13200,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13041,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13201,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13042,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13202,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13043,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13204,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13044,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13205,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13045,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13206,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13046,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13207,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13047,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13208,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13048,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13209,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13049,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13210,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13050,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13211,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13051,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13212,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13052,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
13176,Titanium dioxide,656,13463-67-7,2009-12-14,2009-12-14,
13053,Titanium dioxide,656,13463-67-7,2009-12-13,2009-12-14,2009-12-14
